LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1990-Q4,1.011410156,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1991-Q1,1.063584011,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1991-Q2,1.10816292,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1991-Q3,1.155180907,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1991-Q4,1.202471786,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1992-Q1,1.241052729,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1992-Q2,1.306844584,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1992-Q3,1.393955595,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1992-Q4,1.506120725,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1993-Q1,1.654064362,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1993-Q2,1.806519236,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1993-Q3,1.96654266,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1993-Q4,2.123771127,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1994-Q1,2.289197705,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1994-Q2,2.410428489,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1994-Q3,2.501706227,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1994-Q4,2.560152425,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1995-Q1,2.574452444,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1995-Q2,2.576998683,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1995-Q3,2.582284134,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1995-Q4,2.623068739,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1996-Q1,2.66996128,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1996-Q2,2.773868908,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1996-Q3,2.844762539,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1996-Q4,3.052082589,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1997-Q1,3.108947203,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1997-Q2,3.076437462,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1997-Q3,3.029004556,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1997-Q4,2.944202083,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1998-Q1,2.942695581,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1998-Q2,2.814234533,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1998-Q3,2.7876576,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1998-Q4,2.71837428,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1999-Q1,2.772628183,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1999-Q2,2.708224929,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1999-Q3,2.657246601,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,1999-Q4,2.542700189,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2000-Q1,2.493684438,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2000-Q2,2.429204822,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2000-Q3,2.355220824,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2000-Q4,2.264336248,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2001-Q1,2.197738923,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2001-Q2,2.196888641,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2001-Q3,2.182861493,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2001-Q4,2.265711162,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2002-Q1,2.27836573,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2002-Q2,2.345504674,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2002-Q3,2.527151963,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2002-Q4,2.80233451,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2003-Q1,3.050622003,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2003-Q2,3.285373234,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2003-Q3,3.381311677,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2003-Q4,3.486812459,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2004-Q1,3.605286803,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2004-Q2,3.663909534,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2004-Q3,3.719033948,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2004-Q4,3.786245024,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2005-Q1,3.889394642,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2005-Q2,4.099428782,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2005-Q3,4.183541274,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2005-Q4,4.210891197,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2006-Q1,4.244353451,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2006-Q2,4.147580352,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2006-Q3,4.209998711,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2006-Q4,4.318590648,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2007-Q1,4.313960427,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2007-Q2,4.215728848,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2007-Q3,4.126988623,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2007-Q4,4.061855062,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2008-Q1,3.989942995,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2008-Q2,4.061471133,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2008-Q3,4.157014305,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2008-Q4,4.393319979,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2009-Q1,5.059038759,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2009-Q2,5.436407583,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2009-Q3,5.608638734,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2009-Q4,5.735884236,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2010-Q1,5.816515652,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2010-Q2,5.77511173,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2010-Q3,5.785939448,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2010-Q4,5.876957183,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2011-Q1,5.595792992,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2011-Q2,5.574257821,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2011-Q3,5.72576158,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2011-Q4,5.751226782,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2012-Q1,5.968158093,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2012-Q2,6.029164191,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2012-Q3,6.111175255,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2012-Q4,6.272286226,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2013-Q1,6.58798576,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2013-Q2,6.79891081,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2013-Q3,6.877412307,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2013-Q4,7.016641711,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2014-Q1,7.076048821,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2014-Q2,7.130606385,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2014-Q3,7.09617402,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2014-Q4,6.99699899,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2015-Q1,6.90731534,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2015-Q2,6.817990713,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2015-Q3,6.70361842,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2015-Q4,6.654753554,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2016-Q1,6.474054335,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2016-Q2,6.372518027,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2016-Q3,6.266006939,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2016-Q4,6.25104164,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2017-Q1,6.056156932,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2017-Q2,5.89407289,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2017-Q3,5.903529197,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2017-Q4,5.810327168,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2018-Q1,5.690972926,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2018-Q2,5.491899663,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2018-Q3,5.40121416,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2018-Q4,5.224797907,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2019-Q1,5.27117586,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2019-Q2,5.429009608,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2019-Q3,5.353246152,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2019-Q4,5.31622414,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2020-Q1,5.299605465,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2020-Q2,5.276403112,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2020-Q3,5.253195075,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2020-Q4,5.229981352,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2021-Q1,5.206761941,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2021-Q2,5.183536841,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2021-Q3,5.160306051,
LUX,UNEMPFORECAST,TOT,PC_LF,Q,2021-Q4,5.137069569,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1991-Q1,8.177112289,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1991-Q2,4.484828526,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1991-Q3,2.211016312,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1991-Q4,1.424626425,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1992-Q1,2.745935436,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1992-Q2,3.715143322,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1992-Q3,4.696284867,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1992-Q4,5.25969108,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1993-Q1,4.992599615,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1993-Q2,4.528952112,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1993-Q3,3.904190005,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1993-Q4,3.456948379,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1994-Q1,3.432152437,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1994-Q2,3.904013577,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1994-Q3,4.759309413,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1994-Q4,5.757472086,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1995-Q1,7.43459787,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1995-Q2,7.947845201,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1995-Q3,8.081414769,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1995-Q4,7.922035077,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1996-Q1,6.613000458,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1996-Q2,6.3506369,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1996-Q3,6.113663699,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1996-Q4,5.849200239,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1997-Q1,5.78305989,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1997-Q2,5.317889667,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1997-Q3,4.799279456,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1997-Q4,4.3035611,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1998-Q1,5.003134311,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1998-Q2,4.646495101,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1998-Q3,4.390371077,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1998-Q4,4.238634826,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1999-Q1,3.423397143,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1999-Q2,3.492957237,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1999-Q3,3.552009902,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,1999-Q4,3.51637197,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2000-Q1,3.912927343,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2000-Q2,3.625669158,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2000-Q3,3.393459762,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2000-Q4,3.352729488,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2001-Q1,2.94611088,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2001-Q2,3.383518928,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2001-Q3,3.810280118,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2001-Q4,4.032346962,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2002-Q1,4.323459292,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2002-Q2,3.987020597,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2002-Q3,3.64168111,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2002-Q4,3.525200441,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2003-Q1,2.990688009,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2003-Q2,3.602564227,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2003-Q3,4.327755743,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2003-Q4,4.916182885,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2004-Q1,4.931371549,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2004-Q2,4.90733663,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2004-Q3,4.625443265,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2004-Q4,4.174347244,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2005-Q1,3.693344098,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2005-Q2,3.719518836,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2005-Q3,3.49986154,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2005-Q4,3.32405008,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2006-Q1,3.388690748,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2006-Q2,3.384186737,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2006-Q3,3.707014057,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2006-Q4,3.778291373,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2007-Q1,3.790934588,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2007-Q2,3.588149311,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2007-Q3,3.589081853,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2007-Q4,3.613345131,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2008-Q1,3.680465014,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2008-Q2,3.678593564,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2008-Q3,3.880272475,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2008-Q4,4.377141116,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2009-Q1,4.960265118,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2009-Q2,5.357224248,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2009-Q3,5.749677732,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2009-Q4,5.439019343,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2010-Q1,5.330793171,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2010-Q2,5.328169774,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2010-Q3,5.213337314,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2010-Q4,5.44502534,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2011-Q1,5.224400999,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2011-Q2,5.330933829,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2011-Q3,5.192481635,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2011-Q4,5.034422405,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2012-Q1,4.909062521,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2012-Q2,4.892878191,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2012-Q3,4.839987818,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2012-Q4,5.051140905,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2013-Q1,5.031396453,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2013-Q2,5.03369784,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2013-Q3,4.898866342,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2013-Q4,4.809409115,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2014-Q1,4.965102207,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2014-Q2,4.91089678,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2014-Q3,4.902291451,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2014-Q4,4.547390058,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2015-Q1,4.392725789,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2015-Q2,4.360076572,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2015-Q3,4.300872177,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2015-Q4,4.290258049,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2016-Q1,4.111886425,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2016-Q2,3.965871011,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2016-Q3,3.811474571,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2016-Q4,3.651490856,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2017-Q1,3.522748337,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2017-Q2,3.440880035,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2017-Q3,3.362499255,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2017-Q4,3.425703005,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2018-Q1,3.245485275,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2018-Q2,3.306566528,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2018-Q3,3.297552618,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2018-Q4,3.352626733,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2019-Q1,3.490954201,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2019-Q2,3.494734732,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2019-Q3,3.446746037,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2019-Q4,3.446746037,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2020-Q1,3.446746037,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2020-Q2,3.446746037,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2020-Q3,3.446746037,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2020-Q4,3.446746037,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2021-Q1,3.398637789,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2021-Q2,3.350505571,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2021-Q3,3.25419317,
MEX,UNEMPFORECAST,TOT,PC_LF,Q,2021-Q4,3.206012987,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1960-Q1,0.983240956,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1960-Q2,0.893508715,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1960-Q3,0.821885543,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1960-Q4,0.767104921,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1961-Q1,0.637622185,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1961-Q2,0.613391498,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1961-Q3,0.602893019,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1961-Q4,0.605336357,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1962-Q1,0.561059887,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1962-Q2,0.585904818,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1962-Q3,0.612475434,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1962-Q4,0.63129567,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1963-Q1,0.708499025,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1963-Q2,0.687518168,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1963-Q3,0.654672781,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1963-Q4,0.624008794,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1964-Q1,0.540923734,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1964-Q2,0.551398833,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1964-Q3,0.57902236,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1964-Q4,0.612076309,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1965-Q1,0.620219411,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1965-Q2,0.636982917,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1965-Q3,0.668179419,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1965-Q4,0.745204394,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1966-Q1,0.543921941,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1966-Q2,0.790475821,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1966-Q3,1.081084257,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1966-Q4,1.353861811,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1967-Q1,1.926727661,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1967-Q2,1.995991837,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1967-Q3,1.961226225,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1967-Q4,1.857013912,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1968-Q1,1.938899047,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1968-Q2,1.792400995,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1968-Q3,1.652615561,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1968-Q4,1.527449033,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1969-Q1,1.305310704,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1969-Q2,1.230913856,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1969-Q3,1.183890971,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1969-Q4,1.162430215,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1970-Q1,0.994150823,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1970-Q2,1.022593943,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1970-Q3,1.09120546,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1970-Q4,1.217740585,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1971-Q1,1.05893311,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1971-Q2,1.341842865,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1971-Q3,1.659660625,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1971-Q4,1.954324208,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1972-Q1,2.547911779,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1972-Q2,2.639184387,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1972-Q3,2.64139449,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1972-Q4,2.605258032,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1973-Q1,2.523195737,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1973-Q2,2.554548918,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1973-Q3,2.655106762,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1973-Q4,2.831391616,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1974-Q1,2.670247387,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1974-Q2,3.009145871,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1974-Q3,3.384907035,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1974-Q4,3.746772103,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1975-Q1,4.354810913,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1975-Q2,4.550761441,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1975-Q3,4.65644589,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1975-Q4,4.693908662,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1976-Q1,4.956618592,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1976-Q2,4.9204113,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1976-Q3,4.870207647,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1976-Q4,4.816933937,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1977-Q1,4.747096823,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1977-Q2,4.716790938,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1977-Q3,4.694195805,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1977-Q4,4.668269635,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1978-Q1,4.686043307,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1978-Q2,4.62485589,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1978-Q3,4.554251646,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1978-Q4,4.489623795,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1979-Q1,4.292211103,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1979-Q2,4.286822696,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1979-Q3,4.342322034,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1979-Q4,4.483535119,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1980-Q1,4.112229812,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1980-Q2,4.490261321,
NLD,UNEMPFORECAST,TOT,PC_LF,Q,1980-Q3,4.982188401,
